ts.ts/tt.tt,ID
0.00000,34_300
0.39394,34_300
1.01010,34_300
0.30303,34_300
0.00000,34_300
0.90909,34_300
1.01010,34_300
1.01010,34_300
0.63636,34_300
0.00000,34_300
0.63636,34_300
0.11111,34_300
0.00000,34_300
0.17172,34_300
0.63636,34_300
0.00000,34_300
0.00000,34_300
0.22222,34_303
0.49495,34_303
0.70707,34_303
0.00000,34_303
0.77778,34_303
1.01010,34_303
1.01010,34_303
1.01010,34_303
0.45455,34_303
0.14141,34_303
1.01010,34_303
1.01010,34_303
1.01010,34_303
1.01010,34_303
0.29293,34_303
0.12121,34_303
1.01010,34_303
1.01010,34_303
1.01010,34_303
1.01010,34_303
0.62626,34_303
0.00000,34_303
0.00000,34_303
0.00000,34_303
0.58586,34_303
0.49495,34_303
1.00000,34_303
0.19192,34_303
0.00000,34_303
0.07407,34_307
0.00000,34_307
0.34343,34_307
0.65657,34_307
0.00000,34_307
0.00000,34_307
0.90909,34_307
1.01010,34_307
0.92929,34_307
0.00000,34_307
0.00000,34_307
0.00000,34_307
0.00000,34_307
0.00000,34_307
0.00000,34_307
0.00000,34_307
0.00000,34_307
0.00000,34_307
0.05128,34_310
0.00000,34_310
0.79798,34_310
0.06061,34_310
0.19192,34_310
1.01010,34_310
1.01010,34_310
1.01010,34_310
1.01010,34_310
1.01010,34_310
0.21212,34_310
0.32323,34_310
1.01010,34_310
1.01010,34_310
1.01010,34_310
1.01010,34_310
0.56566,34_310
0.00000,34_310
0.00000,34_310
0.00000,34_310
0.86869,34_310
0.54545,34_310
1.01010,34_310
0.14141,34_310
0.00000,34_310
0.05128,34_313
0.49495,34_313
1.01010,34_313
1.01010,34_313
1.01010,34_313
0.51515,34_313
0.14141,34_313
1.01010,34_313
0.97980,34_313
0.15152,34_313
0.24242,34_313
0.12121,34_313
0.93939,34_313
1.01010,34_313
1.01010,34_313
0.81818,34_313
0.00000,34_313
0.00000,34_313
0.00000,34_313
0.00000,34_313
0.07071,34_313
0.84848,34_313
0.05051,34_313
0.02020,34_313
0.96970,34_313
1.01010,34_313
1.01010,34_313
0.17172,34_313
0.00000,34_313
0.22222,34_315
0.19192,34_315
1.01010,34_315
1.01010,34_315
0.51515,34_315
0.08081,34_315
1.01010,34_315
0.18182,34_315
0.83838,34_315
0.27273,34_315
0.27273,34_315
1.01010,34_315
1.01010,34_315
0.91919,34_315
0.00000,34_315
0.00000,34_315
0.00000,34_315
0.00000,34_315
0.55556,34_315
0.58586,34_315
0.48485,34_315
0.00000,34_315
0.00000,34_315
0.05085,34_316
0.77778,34_316
1.01010,34_316
0.57576,34_316
0.00000,34_316
0.94949,34_316
1.00000,34_316
0.10101,34_316
0.26263,34_316
0.00000,34_316
0.77778,34_316
1.01010,34_316
1.01010,34_316
0.86869,34_316
0.00000,34_316
0.00000,34_316
0.00000,34_316
0.00000,34_316
0.00000,34_316
0.70707,34_316
0.20202,34_316
0.00000,34_316
0.69697,34_316
1.01010,34_316
1.01010,34_316
0.26263,34_316
0.00000,34_316
0.00000,34_316
0.22222,34_320
0.38384,34_320
0.62626,34_320
0.00000,34_320
0.76768,34_320
1.00000,34_320
0.16162,34_320
0.09091,34_320
0.00000,34_320
0.62626,34_320
1.01010,34_320
1.01010,34_320
0.92929,34_320
0.02020,34_320
0.16162,34_320
0.23232,34_320
1.01010,34_320
1.01010,34_320
1.01010,34_320
1.01010,34_320
0.54545,34_320
0.00000,34_320
0.00000,34_320
0.07071,34_320
0.40404,34_320
0.00000,34_320
0.00000,34_320
0.14493,34_321
0.67677,34_321
0.00000,34_321
0.51515,34_321
0.34343,34_321
0.00000,34_321
0.00000,34_321
0.00000,34_321
0.97980,34_321
1.01010,34_321
0.95960,34_321
0.17172,34_321
0.00000,34_321
0.00000,34_321
0.00000,34_321
0.06061,34_321
0.35354,34_321
0.64646,34_321
0.00000,34_321
0.00000,34_321
0.00000,34_321
0.22222,34_322
0.15152,34_322
0.00000,34_322
0.38384,34_322
0.40404,34_322
0.00000,34_322
0.00000,34_322
0.29293,34_322
0.63636,34_322
1.01010,34_322
0.94949,34_322
0.62626,34_322
0.00000,34_322
0.00000,34_322
0.00000,34_322
0.00000,34_322
0.19192,34_322
0.78788,34_322
0.00000,34_322
0.18182,34_322
1.01010,34_322
1.01010,34_322
1.01010,34_322
0.11111,34_322
0.00000,34_322
0.03125,34_325
0.07071,34_325
0.49495,34_325
0.00000,34_325
0.00000,34_325
0.25253,34_325
0.64646,34_325
1.01010,34_325
1.01010,34_325
0.89899,34_325
0.08081,34_325
0.00000,34_325
0.00000,34_325
0.00000,34_325
0.00000,34_325
0.89899,34_325
0.14141,34_325
0.00000,34_325
0.80808,34_325
1.01010,34_325
1.01010,34_325
0.22222,34_325
0.00000,34_325
0.00000,34_325
0.05128,34_326
0.00000,34_326
0.37374,34_326
0.00000,34_326
0.00000,34_326
0.00000,34_326
0.51515,34_326
1.01010,34_326
1.01010,34_326
0.88889,34_326
0.27273,34_326
0.22222,34_326
0.40404,34_326
1.01010,34_326
1.01010,34_326
1.01010,34_326
1.01010,34_326
0.51515,34_326
0.00000,34_326
0.00000,34_326
0.30303,34_326
0.34343,34_326
0.00000,34_326
0.00000,34_326
0.03390,34_328
0.00000,34_328
0.00000,34_328
0.00000,34_328
0.00000,34_328
0.41414,34_328
1.01010,34_328
1.01010,34_328
0.97980,34_328
0.21212,34_328
0.49495,34_328
0.03030,34_328
1.00000,34_328
1.01010,34_328
1.01010,34_328
1.01010,34_328
0.62626,34_328
0.00000,34_328
0.00000,34_328
0.00000,34_328
0.32323,34_328
0.00000,34_328
0.00000,34_328
0.21212,34_33
0.57576,34_33
0.00000,34_33
0.54545,34_33
1.01010,34_33
1.01010,34_33
0.59596,34_33
0.19192,34_33
0.45455,34_33
1.01010,34_33
0.68687,34_33
0.00000,34_33
0.00000,34_33
0.00000,34_33
0.20202,34_33
1.01010,34_33
1.01010,34_33
0.74747,34_33
0.00000,34_33
0.00000,34_33
0.03509,34_333
0.00000,34_333
0.00000,34_333
0.00000,34_333
0.15152,34_333
1.01010,34_333
1.01010,34_333
1.01010,34_333
0.26263,34_333
0.33333,34_333
0.45455,34_333
0.13131,34_333
0.82828,34_333
1.01010,34_333
1.01010,34_333
0.84848,34_333
0.00000,34_333
0.00000,34_333
0.68687,34_333
0.63636,34_333
0.00000,34_333
0.00000,34_333
0.00000,34_333
0.76768,34_333
1.01010,34_333
1.01010,34_333
1.00000,34_333
0.04040,34_333
0.00000,34_333
0.00000,34_333
0.06897,34_335
0.41414,34_335
1.01010,34_335
1.01010,34_335
1.01010,34_335
0.51515,34_335
0.27273,34_335
0.25253,34_335
0.77778,34_335
1.01010,34_335
1.01010,34_335
0.54545,34_335
0.54545,34_335
1.01010,34_335
0.92929,34_335
0.13131,34_335
0.66667,34_335
0.20202,34_335
0.06061,34_335
1.00000,34_335
1.01010,34_335
1.01010,34_335
1.01010,34_335
0.59596,34_335
0.00000,34_335
0.00000,34_335
0.00000,34_335
0.00000,34_335
0.00000,34_335
0.00000,34_335
0.05128,34_337
0.52525,34_337
1.01010,34_337
1.01010,34_337
0.51515,34_337
0.00000,34_337
0.01010,34_337
0.26263,34_337
0.24242,34_337
0.33333,34_337
0.47475,34_337
1.01010,34_337
1.01010,34_337
0.92929,34_337
0.11111,34_337
0.00000,34_337
0.30303,34_337
0.80808,34_337
0.00000,34_337
0.00000,34_337
0.00000,34_337
0.49495,34_337
1.01010,34_337
1.01010,34_337
1.00000,34_337
0.18182,34_337
0.00000,34_337
0.00000,34_337
0.06897,34_345
0.00000,34_345
0.00000,34_345
0.00000,34_345
0.10101,34_345
0.34343,34_345
1.01010,34_345
1.01010,34_345
1.01010,34_345
0.61616,34_345
0.06061,34_345
0.00000,34_345
0.15152,34_345
0.88889,34_345
0.00000,34_345
0.00000,34_345
0.00000,34_345
0.37374,34_345
1.01010,34_345
1.01010,34_345
1.01010,34_345
0.29293,34_345
0.00000,34_345
0.00000,34_345
0.05128,34_347
0.00000,34_347
0.60606,34_347
0.58586,34_347
0.00000,34_347
0.60606,34_347
1.01010,34_347
1.01010,34_347
0.73737,34_347
0.53535,34_347
0.86869,34_347
0.00000,34_347
0.43434,34_347
1.01010,34_347
1.01010,34_347
1.01010,34_347
1.01010,34_347
0.51515,34_347
0.00000,34_347
0.00000,34_347
0.00000,34_347
0.00000,34_347
0.00000,34_347
0.00000,34_347
0.10345,34_349
0.00000,34_349
0.00000,34_349
0.07071,34_349
0.68687,34_349
1.01010,34_349
1.01010,34_349
0.68687,34_349
0.67677,34_349
0.00000,34_349
0.00000,34_349
0.86869,34_349
0.13131,34_349
0.00000,34_349
0.00000,34_349
0.12121,34_349
1.01010,34_349
1.01010,34_349
1.01010,34_349
0.42424,34_349
0.00000,34_349
0.00000,34_349
0.00000,34_349
0.03390,34_35
0.00000,34_35
0.45455,34_35
1.01010,34_35
1.01010,34_35
0.51515,34_35
0.11111,34_35
0.06061,34_35
0.87879,34_35
0.71717,34_35
0.00000,34_35
0.00000,34_35
0.00000,34_35
0.00000,34_35
1.00000,34_35
1.01010,34_35
0.80808,34_35
0.00000,34_35
0.00000,34_35
0.08163,34_351
0.00000,34_351
0.00000,34_351
0.29293,34_351
0.60606,34_351
1.01010,34_351
0.80808,34_351
0.05051,34_351
0.00000,34_351
0.00000,34_351
0.39394,34_351
0.12121,34_351
0.00000,34_351
0.00000,34_351
0.00000,34_351
0.95960,34_351
1.01010,34_351
1.01010,34_351
0.40404,34_351
0.00000,34_351
0.00000,34_351
0.00000,34_351
0.11111,34_353
1.01010,34_353
0.52525,34_353
0.00000,34_353
0.49495,34_353
0.27273,34_353
0.33333,34_353
0.22222,34_353
1.01010,34_353
1.01010,34_353
1.01010,34_353
0.71717,34_353
0.00000,34_353
0.00000,34_353
0.00000,34_353
0.00000,34_353
0.00000,34_353
0.01010,34_353
0.00000,34_353
0.11765,34_356
0.00000,34_356
0.00000,34_356
0.03030,34_356
0.20202,34_356
1.01010,34_356
1.01010,34_356
1.01010,34_356
1.01010,34_356
0.56566,34_356
0.00000,34_356
0.00000,34_356
0.00000,34_356
0.00000,34_356
0.00000,34_356
0.00000,34_356
0.03846,34_361
0.00000,34_361
0.00000,34_361
0.04040,34_361
0.05051,34_361
1.00000,34_361
1.01010,34_361
1.01010,34_361
0.79798,34_361
0.00000,34_361
0.00000,34_361
0.00000,34_361
0.00000,34_361
0.00000,34_361
0.00000,34_361
0.00000,34_361
0.12500,34_362
0.00000,34_362
0.00000,34_362
0.00000,34_362
0.83838,34_362
1.01010,34_362
1.01010,34_362
0.42424,34_362
0.45455,34_362
0.00000,34_362
0.00000,34_362
0.00000,34_362
0.00000,34_362
0.00000,34_362
0.00000,34_362
0.00000,34_362
0.00000,34_362
0.02899,34_365
0.00000,34_365
0.00000,34_365
0.69697,34_365
1.01010,34_365
1.01010,34_365
0.48485,34_365
0.00000,34_365
0.00000,34_365
0.00000,34_365
0.00000,34_365
0.00000,34_365
0.00000,34_365
0.00000,34_365
0.69697,34_365
1.01010,34_365
1.01010,34_365
0.93939,34_365
0.55556,34_365
0.00000,34_365
0.00000,34_365
0.05128,34_367
0.00000,34_367
0.00000,34_367
0.45455,34_367
1.01010,34_367
1.01010,34_367
0.59596,34_367
0.12121,34_367
0.00000,34_367
0.00000,34_367
0.00000,34_367
0.00000,34_367
0.00000,34_367
0.00000,34_367
0.39394,34_367
1.01010,34_367
1.01010,34_367
0.95960,34_367
0.44444,34_367
0.08081,34_367
0.00000,34_367
0.22222,34_368
0.00000,34_368
0.00000,34_368
0.55556,34_368
1.01010,34_368
1.01010,34_368
0.54545,34_368
0.23232,34_368
0.00000,34_368
0.00000,34_368
0.00000,34_368
0.00000,34_368
0.00000,34_368
0.00000,34_368
0.55556,34_368
1.01010,34_368
1.01010,34_368
0.94949,34_368
0.49495,34_368
0.03030,34_368
0.00000,34_368
0.03390,34_370
0.00000,34_370
0.31313,34_370
1.01010,34_370
1.01010,34_370
0.66667,34_370
0.00000,34_370
0.00000,34_370
0.00000,34_370
0.00000,34_370
0.00000,34_370
0.00000,34_370
0.00000,34_370
0.23232,34_370
1.01010,34_370
1.01010,34_370
0.96970,34_370
0.43434,34_370
0.04040,34_370
0.00000,34_370
0.12658,34_375
1.01010,34_375
1.01010,34_375
0.63636,34_375
0.00000,34_375
0.00000,34_375
0.60606,34_375
1.01010,34_375
1.01010,34_375
1.01010,34_375
0.21212,34_375
0.61616,34_375
0.71717,34_375
0.00000,34_375
0.00000,34_375
0.00000,34_375
0.00000,34_375
0.00000,34_375
0.00000,34_375
0.04082,34_376
0.79798,34_376
1.01010,34_376
0.61616,34_376
0.00000,34_376
0.00000,34_376
0.31313,34_376
0.98990,34_376
1.01010,34_376
1.01010,34_376
0.37374,34_376
0.38384,34_376
0.79798,34_376
0.00000,34_376
0.00000,34_376
0.00000,34_376
0.00000,34_376
0.00000,34_376
0.00000,34_376
0.10526,34_379
0.59596,34_379
1.01010,34_379
0.69697,34_379
0.00000,34_379
0.00000,34_379
0.09091,34_379
0.82828,34_379
1.01010,34_379
1.01010,34_379
0.54545,34_379
0.00000,34_379
0.87879,34_379
0.03030,34_379
0.00000,34_379
0.00000,34_379
0.00000,34_379
0.00000,34_379
0.00000,34_379
0.00000,34_379
0.03390,34_38
0.00000,34_38
0.72727,34_38
1.01010,34_38
0.70707,34_38
0.17172,34_38
0.03030,34_38
0.67677,34_38
0.77778,34_38
0.00000,34_38
0.00000,34_38
0.00000,34_38
0.00000,34_38
0.82828,34_38
1.01010,34_38
0.88889,34_38
0.00000,34_38
0.00000,34_38
0.02020,34_384
0.00000,34_384
0.45455,34_384
1.01010,34_384
1.01010,34_384
1.01010,34_384
0.29293,34_384
0.19192,34_384
0.89899,34_384
0.00000,34_384
0.00000,34_384
0.00000,34_384
0.00000,34_384
0.00000,34_384
0.00000,34_384
0.22222,34_387
0.00000,34_387
0.26263,34_387
1.01010,34_387
0.32323,34_387
0.03030,34_387
0.76768,34_387
0.08081,34_387
0.00000,34_387
0.00000,34_387
0.00000,34_387
0.00000,34_387
0.80808,34_387
1.01010,34_387
1.01010,34_387
0.51515,34_387
0.00000,34_387
0.02899,34_392
0.81818,34_392
1.01010,34_392
0.51515,34_392
0.00000,34_392
0.00000,34_392
0.00000,34_392
0.24242,34_392
1.01010,34_392
0.01010,34_392
0.00000,34_392
0.32323,34_392
0.66667,34_392
0.27273,34_392
0.00000,34_392
0.00000,34_392
0.02247,34_397
0.00000,34_397
0.45455,34_397
1.01010,34_397
1.01010,34_397
1.01010,34_397
0.01010,34_397
0.59596,34_397
1.01010,34_397
0.51515,34_397
0.02020,34_397
0.95960,34_397
0.51515,34_397
0.00000,34_397
0.04040,34_397
0.98990,34_397
1.01010,34_397
0.31313,34_397
0.00000,34_397
0.06000,34_401
0.00000,34_401
0.59596,34_401
1.01010,34_401
1.01010,34_401
0.34343,34_401
0.03030,34_401
0.49495,34_401
0.71717,34_401
0.00000,34_401
0.10101,34_401
0.75758,34_401
0.00000,34_401
0.00000,34_401
0.04040,34_401
0.97980,34_401
0.52525,34_401
0.00000,34_401
0.00000,34_401
0.08333,34_403
0.00000,34_403
0.27273,34_403
1.01010,34_403
1.01010,34_403
0.51515,34_403
0.25253,34_403
0.06061,34_403
0.76768,34_403
0.00000,34_403
0.00000,34_403
0.77778,34_403
0.00000,34_403
0.00000,34_403
0.00000,34_403
0.86869,34_403
0.61616,34_403
0.00000,34_403
0.00000,34_403
0.03390,34_404
0.00000,34_404
0.79798,34_404
1.01010,34_404
0.40404,34_404
0.13131,34_404
0.00000,34_404
0.63636,34_404
0.00000,34_404
0.00000,34_404
0.69697,34_404
0.00000,34_404
0.00000,34_404
0.00000,34_404
0.71717,34_404
0.65657,34_404
0.00000,34_404
0.00000,34_404
0.33333,34_406
0.00000,34_406
0.28283,34_406
1.01010,34_406
0.46465,34_406
0.32323,34_406
0.31313,34_406
0.53535,34_406
0.06061,34_406
0.00000,34_406
0.57576,34_406
0.06061,34_406
0.00000,34_406
0.00000,34_406
0.53535,34_406
0.77778,34_406
0.00000,34_406
0.00000,34_406
0.00000,34_406
0.04348,34_407
0.00000,34_407
0.87879,34_407
0.32323,34_407
0.14141,34_407
0.22222,34_407
0.38384,34_407
0.09091,34_407
0.00000,34_407
0.41414,34_407
0.12121,34_407
0.00000,34_407
0.00000,34_407
0.40404,34_407
0.83838,34_407
0.00000,34_407
0.00000,34_407
0.00000,34_407
0.05128,34_408
0.00000,34_408
0.62626,34_408
0.53535,34_408
0.16162,34_408
0.54545,34_408
0.00000,34_408
0.04040,34_408
0.00000,34_408
0.07071,34_408
0.13131,34_408
0.00000,34_408
0.00000,34_408
0.27273,34_408
0.87879,34_408
0.04040,34_408
0.00000,34_408
0.00000,34_408
0.22222,34_409
0.00000,34_409
0.37374,34_409
0.28283,34_409
0.03030,34_409
0.23232,34_409
0.00000,34_409
0.00000,34_409
0.00000,34_409
0.00000,34_409
0.02020,34_409
0.00000,34_409
0.00000,34_409
0.11111,34_409
0.91919,34_409
0.10101,34_409
0.00000,34_409
0.00000,34_409
0.04494,34_412
0.98990,34_412
1.01010,34_412
0.51515,34_412
0.00000,34_412
0.80808,34_412
1.01010,34_412
0.89899,34_412
0.08081,34_412
0.50505,34_412
1.01010,34_412
1.01010,34_412
0.57576,34_412
0.00000,34_412
0.00000,34_412
0.00000,34_412
0.56566,34_412
1.01010,34_412
1.01010,34_412
0.16162,34_412
0.00000,34_412
0.04082,34_413
0.59596,34_413
1.01010,34_413
0.51515,34_413
0.00000,34_413
0.73737,34_413
1.01010,34_413
0.81818,34_413
0.00000,34_413
0.74747,34_413
1.01010,34_413
1.01010,34_413
0.51515,34_413
0.00000,34_413
0.00000,34_413
0.00000,34_413
0.75758,34_413
1.01010,34_413
1.01010,34_413
0.11111,34_413
0.00000,34_413
0.05128,34_417
0.15152,34_417
0.00000,34_417
0.59596,34_417
1.01010,34_417
0.89899,34_417
0.25253,34_417
0.10101,34_417
1.01010,34_417
1.01010,34_417
0.67677,34_417
0.00000,34_417
0.00000,34_417
0.00000,34_417
0.17172,34_417
1.01010,34_417
1.01010,34_417
0.29293,34_417
0.00000,34_417
0.00000,34_417
0.33333,34_42
0.18182,34_42
1.01010,34_42
1.01010,34_42
1.01010,34_42
0.52525,34_42
0.00000,34_42
0.76768,34_42
1.01010,34_42
0.42424,34_42
0.05051,34_42
1.00000,34_42
1.01010,34_42
1.01010,34_42
0.56566,34_42
0.00000,34_42
0.65657,34_42
0.06061,34_42
0.00000,34_42
0.05051,34_42
0.55556,34_42
0.00000,34_42
0.00000,34_42
0.02899,34_420
0.00000,34_420
0.48485,34_420
1.01010,34_420
0.87879,34_420
0.03030,34_420
0.29293,34_420
1.01010,34_420
1.01010,34_420
0.60606,34_420
0.00000,34_420
0.00000,34_420
0.00000,34_420
0.37374,34_420
1.01010,34_420
1.01010,34_420
0.21212,34_420
0.00000,34_420
0.05128,34_421
0.00000,34_421
0.31313,34_421
1.01010,34_421
0.96970,34_421
0.24242,34_421
0.06061,34_421
0.73737,34_421
1.01010,34_421
0.75758,34_421
0.00000,34_421
0.00000,34_421
0.00000,34_421
0.00000,34_421
0.87879,34_421
1.01010,34_421
0.38384,34_421
0.03030,34_421
0.00000,34_421
0.25000,34_422
0.00000,34_422
0.16162,34_422
1.01010,34_422
0.92929,34_422
0.01010,34_422
0.00000,34_422
0.93939,34_422
1.01010,34_422
0.72727,34_422
0.00000,34_422
0.00000,34_422
0.00000,34_422
0.02020,34_422
0.98990,34_422
1.01010,34_422
0.33333,34_422
0.00000,34_422
0.00000,34_422
0.02020,34_423
0.00000,34_423
0.00000,34_423
0.15152,34_423
0.17172,34_423
0.97980,34_423
0.92929,34_423
0.00000,34_423
0.00000,34_423
0.00000,34_423
0.00000,34_423
0.55556,34_423
1.01010,34_423
0.52525,34_423
0.00000,34_423
0.00000,34_423
0.00000,34_423
0.02703,34_424
0.00000,34_424
0.00000,34_424
0.03030,34_424
0.53535,34_424
1.01010,34_424
0.86869,34_424
0.00000,34_424
0.00000,34_424
0.00000,34_424
0.00000,34_424
0.70707,34_424
1.01010,34_424
0.45455,34_424
0.00000,34_424
0.00000,34_424
0.00000,34_424
0.22222,34_427
0.00000,34_427
0.00000,34_427
0.02020,34_427
0.07071,34_427
0.78788,34_427
0.93939,34_427
0.04040,34_427
0.00000,34_427
0.00000,34_427
0.00000,34_427
0.42424,34_427
1.01010,34_427
0.53535,34_427
0.00000,34_427
0.00000,34_427
0.00000,34_427
0.03371,34_430
0.97980,34_430
1.01010,34_430
1.01010,34_430
0.52525,34_430
0.00000,34_430
0.76768,34_430
0.62626,34_430
0.00000,34_430
0.96970,34_430
1.01010,34_430
1.01010,34_430
1.01010,34_430
0.52525,34_430
0.00000,34_430
0.00000,34_430
0.30303,34_430
1.01010,34_430
0.92929,34_430
0.00000,34_430
0.00000,34_430
0.04082,34_431
0.60606,34_431
1.01010,34_431
1.01010,34_431
0.51515,34_431
0.00000,34_431
0.81818,34_431
0.80808,34_431
0.00000,34_431
0.72727,34_431
1.01010,34_431
1.01010,34_431
1.01010,34_431
0.57576,34_431
0.00000,34_431
0.00000,34_431
0.03030,34_431
0.97980,34_431
0.97980,34_431
0.00000,34_431
0.00000,34_431
0.08475,34_435
0.61616,34_435
0.00000,34_435
0.28283,34_435
1.01010,34_435
1.01010,34_435
0.98990,34_435
0.03030,34_435
0.98990,34_435
1.01010,34_435
1.01010,34_435
1.01010,34_435
0.64646,34_435
0.34343,34_435
0.24242,34_435
1.01010,34_435
1.01010,34_435
1.01010,34_435
1.01010,34_435
0.63636,34_435
0.00000,34_435
0.00000,34_435
0.00000,34_435
0.00000,34_435
0.00000,34_435
0.00000,34_435
0.06897,34_436
0.58586,34_436
0.00000,34_436
0.03030,34_436
0.79798,34_436
0.26263,34_436
0.07071,34_436
1.01010,34_436
1.01010,34_436
1.01010,34_436
0.75758,34_436
0.00000,34_436
0.00000,34_436
0.00000,34_436
0.07071,34_436
1.01010,34_436
0.11111,34_436
0.00000,34_436
0.00000,34_436
0.02410,34_439
0.00000,34_439
0.68687,34_439
0.03030,34_439
0.00000,34_439
0.88889,34_439
1.01010,34_439
1.01010,34_439
0.88889,34_439
0.00000,34_439
0.00000,34_439
0.00000,34_439
0.00000,34_439
0.89899,34_439
0.25253,34_439
0.00000,34_439
0.00000,34_439
0.08989,34_44
1.00000,34_44
1.01010,34_44
0.56566,34_44
0.00000,34_44
0.55556,34_44
1.01010,34_44
0.58586,34_44
0.01010,34_44
0.66667,34_44
1.01010,34_44
1.01010,34_44
0.68687,34_44
0.00000,34_44
0.30303,34_44
0.18182,34_44
0.00000,34_44
0.00000,34_44
0.40404,34_44
0.00000,34_44
0.00000,34_44
0.03571,34_441
0.00000,34_441
0.54545,34_441
0.00000,34_441
0.12121,34_441
0.71717,34_441
1.01010,34_441
1.01010,34_441
0.97980,34_441
0.01010,34_441
0.00000,34_441
0.50505,34_441
1.01010,34_441
0.01010,34_441
0.00000,34_441
0.00000,34_441
0.00000,34_441
0.02247,34_445
0.15152,34_445
0.00000,34_445
0.60606,34_445
1.01010,34_445
1.01010,34_445
1.01010,34_445
1.01010,34_445
0.41414,34_445
0.00000,34_445
0.61616,34_445
0.32323,34_445
0.00000,34_445
0.00000,34_445
0.01010,34_445
0.00000,34_445
0.00000,34_445
0.03077,34_446
0.00000,34_446
0.19192,34_446
0.37374,34_446
1.01010,34_446
1.01010,34_446
0.92929,34_446
0.23232,34_446
0.00000,34_446
0.00000,34_446
0.97980,34_446
0.21212,34_446
0.00000,34_446
0.00000,34_446
0.00000,34_446
0.00000,34_446
0.10526,34_449
0.28283,34_449
1.01010,34_449
1.01010,34_449
1.01010,34_449
0.51515,34_449
0.21212,34_449
1.01010,34_449
0.11111,34_449
0.31313,34_449
0.16162,34_449
0.66667,34_449
1.01010,34_449
1.01010,34_449
0.96970,34_449
0.29293,34_449
0.00000,34_449
0.00000,34_449
0.00000,34_449
0.00000,34_449
0.00000,34_449
0.30303,34_449
0.00000,34_449
0.00000,34_449
0.21212,34_456
1.01010,34_456
1.01010,34_456
0.56566,34_456
0.00000,34_456
0.13131,34_456
0.00000,34_456
0.16162,34_456
0.20202,34_456
1.01010,34_456
1.01010,34_456
1.01010,34_456
0.96970,34_456
0.10101,34_456
0.00000,34_456
0.00000,34_456
0.00000,34_456
0.00000,34_456
0.10101,34_456
0.44444,34_456
0.00000,34_456
0.00000,34_456
0.06897,34_46
0.57576,34_46
1.01010,34_46
0.62626,34_46
0.00000,34_46
0.44444,34_46
1.01010,34_46
0.31313,34_46
0.00000,34_46
0.85859,34_46
1.01010,34_46
1.01010,34_46
0.62626,34_46
0.00000,34_46
0.50505,34_46
0.14141,34_46
0.00000,34_46
0.00000,34_46
0.48485,34_46
0.00000,34_46
0.00000,34_46
0.10526,34_460
0.00000,34_460
0.00000,34_460
0.23232,34_460
0.00000,34_460
0.07071,34_460
1.01010,34_460
1.01010,34_460
1.01010,34_460
1.01010,34_460
0.71717,34_460
0.00000,34_460
0.00000,34_460
0.00000,34_460
0.00000,34_460
0.00000,34_460
0.00000,34_460
0.00000,34_460
0.02899,34_463
0.00000,34_463
0.00000,34_463
0.29293,34_463
0.06061,34_463
0.63636,34_463
1.01010,34_463
1.01010,34_463
1.01010,34_463
0.90909,34_463
0.00000,34_463
0.00000,34_463
0.00000,34_463
0.00000,34_463
0.00000,34_463
0.44444,34_463
0.36364,34_463
0.00000,34_463
0.04444,34_464
0.00000,34_464
0.00000,34_464
0.03030,34_464
0.47475,34_464
0.41414,34_464
1.01010,34_464
1.01010,34_464
1.01010,34_464
0.94949,34_464
0.02020,34_464
0.00000,34_464
0.00000,34_464
0.00000,34_464
0.00000,34_464
0.25253,34_464
0.40404,34_464
0.00000,34_464
0.04082,34_465
0.00000,34_465
0.00000,34_465
0.52525,34_465
0.04040,34_465
1.01010,34_465
1.01010,34_465
1.01010,34_465
0.98990,34_465
0.17172,34_465
0.00000,34_465
0.00000,34_465
0.00000,34_465
0.00000,34_465
0.00000,34_465
0.46465,34_465
0.00000,34_465
0.00000,34_465
0.02899,34_467
0.00000,34_467
0.00000,34_467
0.01010,34_467
0.81818,34_467
1.01010,34_467
1.01010,34_467
0.95960,34_467
0.28283,34_467
0.00000,34_467
0.00000,34_467
0.00000,34_467
0.00000,34_467
0.00000,34_467
0.38384,34_467
0.00000,34_467
0.00000,34_467
0.05128,34_469
0.00000,34_469
0.00000,34_469
0.01010,34_469
0.49495,34_469
1.01010,34_469
1.01010,34_469
0.93939,34_469
0.42424,34_469
0.00000,34_469
0.00000,34_469
0.00000,34_469
0.00000,34_469
0.00000,34_469
0.00000,34_469
0.00000,34_469
0.00000,34_469
0.02020,34_470
0.00000,34_470
0.09091,34_470
1.01010,34_470
1.01010,34_470
1.01010,34_470
1.01010,34_470
0.90909,34_470
0.37374,34_470
0.00000,34_470
0.00000,34_470
0.00000,34_470
0.00000,34_470
0.00000,34_470
0.00000,34_470
0.70707,34_470
1.01010,34_470
1.01010,34_470
0.64646,34_470
0.00000,34_470
0.00000,34_470
0.04082,34_472
0.60606,34_472
1.01010,34_472
1.01010,34_472
0.51515,34_472
0.19192,34_472
0.37374,34_472
0.37374,34_472
0.67677,34_472
0.03030,34_472
0.97980,34_472
1.01010,34_472
1.01010,34_472
0.74747,34_472
0.00000,34_472
0.00000,34_472
0.00000,34_472
0.00000,34_472
0.00000,34_472
0.00000,34_472
0.00000,34_472
0.03371,34_476
0.97980,34_476
0.51515,34_476
0.00000,34_476
0.20202,34_476
0.00000,34_476
0.68687,34_476
1.01010,34_476
1.01010,34_476
1.01010,34_476
1.01010,34_476
0.51515,34_476
0.00000,34_476
0.00000,34_476
0.29293,34_476
